time,fridge,washing_machine,kettle,rice_cooker
2013-02-18 00:33:46,11.31,3.2,0.71,1.08
2013-02-18 00:33:52,11.38,4.04,0.22,1.32
2013-02-18 00:33:58,11.27,3.24,0.34,1.34
2013-02-18 00:34:04,11.29,3.06,0.93,1.77
2013-02-18 00:34:05,11.14,3.7,0.11,1.08
2013-02-18 00:34:10,12.15,3.4699999999999998,0.67,1.12
2013-02-18 00:34:11,11.76,3.92,0.57,1.03
2013-02-18 00:34:16,11.68,3.15,0.22,1.6400000000000001
2013-02-18 00:34:17,11.82,4.15,0.52,1.19
2013-02-18 00:34:22,11.12,3.55,0.73,1.47
2013-02-18 00:34:23,11.29,3.0,0.02,1.03
2013-02-18 00:34:29,11.16,3.8,0.37,2.84
2013-02-18 00:34:35,12.54,3.16,1.35,1.07
2013-02-18 00:34:41,11.56,4.0,0.36,1.09
2013-02-18 00:34:42,11.06,3.65,0.39,1.45
2013-02-18 00:34:47,11.48,4.1,0.5,1.67
2013-02-18 00:34:48,11.8,3.48,0.06,2.08
2013-02-18 00:34:53,11.1,3.41,0.08,1.25
2013-02-18 00:34:54,11.38,3.18,0.12,1.2
2013-02-18 00:34:59,11.71,3.44,0.02,1.77
2013-02-18 00:35:00,11.32,3.5,0.53,1.15
2013-02-18 00:35:06,11.54,3.26,0.18,1.44
2013-02-18 00:35:12,11.84,3.9,0.11,1.02
2013-02-18 00:35:18,11.44,3.0,0.09,1.32
2013-02-18 00:35:24,11.0,3.14,0.87,2.1
2013-02-18 00:35:25,11.74,3.18,0.14,1.08
2013-02-18 00:35:30,11.04,3.63,0.74,1.41
2013-02-18 00:35:31,11.43,3.03,0.45,1.43
2013-02-18 00:35:36,11.76,3.5,0.54,1.0
2013-02-18 00:35:37,11.27,3.32,0.8,1.58
2013-02-18 00:35:43,11.52,3.06,0.05,1.48
2013-02-18 00:35:49,11.1,3.11,0.02,1.37
2013-02-18 00:35:55,11.44,3.2,0.5,1.76
2013-02-18 00:35:56,11.69,3.18,0.19,1.19
2013-02-18 00:36:01,11.46,3.23,0.06,1.15
2013-02-18 00:36:02,11.95,3.01,0.41,1.17
2013-02-18 00:36:07,11.7,3.07,0.09,1.6099999999999999
2013-02-18 00:36:08,11.28,3.15,0.3,1.8900000000000001
2013-02-18 00:36:14,11.33,3.6,0.14,1.41
2013-02-18 00:36:20,11.24,3.35,0.48,1.17
2013-02-18 00:36:26,11.3,3.44,0.88,1.1400000000000001
2013-02-18 00:36:32,11.43,4.02,0.91,1.07
2013-02-18 00:36:38,11.02,3.16,0.53,1.03
2013-02-18 00:36:39,11.42,3.21,0.04,1.12
2013-02-18 00:36:44,11.14,3.7800000000000002,0.23,1.49
2013-02-18 00:36:45,11.03,3.09,0.07,1.37
2013-02-18 00:36:50,11.12,4.05,0.06,1.38
2013-02-18 00:36:51,11.45,3.29,0.87,1.06
2013-02-18 00:36:57,11.29,3.88,0.22,1.01
2013-02-18 00:37:03,11.38,4.08,0.7,1.81
2013-02-18 00:37:09,11.25,3.5300000000000002,0.33,1.73
2013-02-18 00:37:15,11.49,3.08,0.06,1.33
2013-02-18 00:37:16,11.05,3.35,0.24,1.75
2013-02-18 00:37:21,11.38,4.07,0.54,1.05
2013-02-18 00:37:22,11.83,3.09,0.16,1.2
2013-02-18 00:37:27,11.27,3.24,0.67,1.21
2013-02-18 00:37:28,11.33,3.11,0.16,1.6600000000000001
2013-02-18 00:37:34,11.29,3.35,0.53,1.72
2013-02-18 00:37:40,11.38,3.16,0.03,1.8599999999999999
2013-02-18 00:37:46,11.9,3.76,0.6,1.71
2013-02-18 00:37:52,11.81,3.21,0.34,1.58
2013-02-18 00:37:53,11.02,3.26,1.25,1.33
2013-02-18 00:37:58,11.13,3.45,0.17,1.05
2013-02-18 00:37:59,11.45,3.89,0.41,1.65
2013-02-18 00:38:04,11.32,3.37,0.26,1.11
2013-02-18 00:38:05,11.83,3.51,0.34,1.19
2013-02-18 00:38:11,11.03,3.34,0.65,1.8199999999999998
2013-02-18 00:38:17,11.61,3.59,0.81,1.2
2013-02-18 00:38:23,11.33,3.26,0.38,1.05
2013-02-18 00:38:24,11.02,3.57,0.44,1.1400000000000001
2013-02-18 00:38:29,11.43,3.7,0.14,1.02
2013-02-18 00:38:30,11.19,3.29,0.43,1.08
2013-02-18 00:38:35,11.5,3.77,0.62,1.03
2013-02-18 00:38:36,11.29,3.16,0.33,1.51
2013-02-18 00:38:41,11.42,4.25,0.16,1.43
2013-02-18 00:38:42,11.56,3.06,0.45,1.79
2013-02-18 00:38:48,11.26,3.57,0.02,1.44
2013-02-18 00:38:54,11.72,3.7800000000000002,0.7,1.71
2013-02-18 00:39:00,12.24,3.6,0.94,1.07
2013-02-18 00:39:01,11.4,3.75,0.25,1.09
2013-02-18 00:39:06,11.29,3.41,0.32,1.02
2013-02-18 00:39:07,11.1,3.01,0.77,2.12
2013-02-18 00:39:12,11.19,4.11,0.94,1.17
2013-02-18 00:39:13,11.3,3.19,0.69,2.3
2013-02-18 00:39:18,11.04,3.35,0.13,1.24
2013-02-18 00:39:19,11.08,3.0,0.31,1.21
2013-02-18 00:39:25,11.58,3.2800000000000002,0.58,1.38
2013-02-18 00:39:31,11.13,3.66,0.19,1.01
2013-02-18 00:39:37,11.17,3.2800000000000002,0.3,1.96
2013-02-18 00:39:38,11.21,3.43,0.4,1.43
2013-02-18 00:39:43,11.24,3.38,0.45,1.27
2013-02-18 00:39:44,11.22,3.03,0.43,1.35
2013-02-18 00:39:49,11.2,3.02,0.12,1.45
2013-02-18 00:39:50,11.21,3.12,0.31,1.52
2013-02-18 00:39:56,11.14,3.42,0.1,1.26
2013-02-18 00:40:02,12.04,3.36,0.06,1.03
2013-02-18 00:40:08,11.44,3.29,0.32,1.67
2013-02-18 00:40:09,11.16,3.22,0.14,2.01
2013-02-18 00:40:14,11.6,3.45,0.44,1.37
2013-02-18 00:40:15,11.2,3.69,0.55,1.6800000000000002
2013-02-18 00:40:20,12.02,3.7199999999999998,0.99,1.44
2013-02-18 00:40:21,11.5,3.35,0.31,1.25
2013-02-18 00:40:27,11.94,3.1,0.22,1.04
2013-02-18 00:40:33,11.18,3.24,0.1,1.3900000000000001
2013-02-18 00:40:39,11.01,3.14,0.54,1.02
2013-02-18 00:40:40,11.84,3.0,0.23,1.6
2013-02-18 00:40:45,11.16,3.83,0.54,1.98
2013-02-18 00:40:46,11.11,3.35,0.72,1.03
2013-02-18 00:40:51,11.41,3.29,0.05,2.34
2013-02-18 00:40:52,12.11,3.41,0.13,1.07
2013-02-18 00:40:58,11.12,3.52,0.36,1.18
2013-02-18 00:41:04,11.39,3.07,0.49,1.72
2013-02-18 00:41:10,11.74,3.34,0.4,1.01
2013-02-18 00:41:16,11.57,3.13,0.08,1.22
2013-02-18 00:41:17,11.17,3.82,0.17,1.38
2013-02-18 00:41:22,11.21,3.27,0.42,1.87
2013-02-18 00:41:23,11.32,3.59,0.14,1.18
2013-02-18 00:41:29,12.14,3.35,0.45,1.4
2013-02-18 00:41:35,11.09,3.17,0.19,1.3900000000000001
2013-02-18 00:41:41,11.12,4.4399999999999995,0.07,1.6800000000000002
2013-02-18 00:41:47,11.23,3.01,0.58,1.25
2013-02-18 00:41:53,11.42,4.68,0.43,1.75
2013-02-18 00:41:54,11.42,3.71,0.48,1.16
2013-02-18 00:41:59,11.43,3.88,0.45,1.8599999999999999
2013-02-18 00:42:00,11.04,3.31,0.17,1.34
2013-02-18 00:42:05,11.24,3.65,0.5,1.47
2013-02-18 00:42:06,11.24,3.08,0.16,1.11
2013-02-18 00:42:11,11.17,3.42,0.01,2.0300000000000002
2013-02-18 00:42:12,11.52,3.08,0.56,1.3599999999999999
2013-02-18 00:42:18,11.26,4.25,0.87,1.12
2013-02-18 00:42:24,11.13,3.12,0.26,1.32
2013-02-18 00:42:30,11.49,3.45,0.53,1.25
2013-02-18 00:42:31,11.22,3.08,0.12,1.62
2013-02-18 00:42:36,11.19,3.76,0.4,1.51
2013-02-18 00:42:37,11.38,3.2,0.2,1.26
2013-02-18 00:42:42,11.46,3.67,0.28,1.9100000000000001
2013-02-18 00:42:43,11.43,3.1,0.19,1.03
2013-02-18 00:42:49,11.68,3.43,0.16,1.3
2013-02-18 00:42:55,11.21,3.56,0.04,1.55
2013-02-18 00:43:01,11.94,3.62,0.12,1.6800000000000002
2013-02-18 00:43:07,11.39,3.24,0.15,1.5899999999999999
2013-02-18 00:43:08,11.62,3.43,0.54,1.92
2013-02-18 00:43:13,11.89,3.34,0.13,1.33
2013-02-18 00:43:14,11.75,3.08,0.45,1.01
2013-02-18 00:43:19,11.33,3.01,0.5,1.13
2013-02-18 00:43:20,11.03,3.69,0.21,1.71
2013-02-18 00:43:26,11.14,3.2,0.37,1.51
2013-02-18 00:43:32,11.56,3.36,0.81,1.47
2013-02-18 00:43:38,12.22,3.75,0.4,1.07
2013-02-18 00:43:44,11.06,3.55,0.27,1.0
2013-02-18 00:43:45,11.05,4.18,0.24,1.08
2013-02-18 00:43:50,11.36,4.11,0.14,1.6400000000000001
2013-02-18 00:43:51,11.24,3.11,0.11,1.18
2013-02-18 00:43:57,11.11,3.43,0.44,1.18
2013-02-18 00:44:03,11.4,3.71,0.55,2.15
2013-02-18 00:44:09,11.24,3.71,0.38,1.3599999999999999
2013-02-18 00:44:15,11.94,3.27,0.86,1.1400000000000001
2013-02-18 00:44:16,11.67,3.8,0.4,2.45
2013-02-18 00:44:21,11.8,3.1,0.65,1.26
2013-02-18 00:44:22,11.26,3.34,0.1,1.41
2013-02-18 00:44:27,11.49,3.34,0.15,1.2
2013-02-18 00:44:28,11.06,3.44,0.33,1.94
2013-02-18 00:44:34,11.03,3.11,0.75,1.88
2013-02-18 00:44:40,11.55,3.03,0.42,1.55
2013-02-18 00:44:46,11.85,3.26,0.1,1.85
2013-02-18 00:44:52,11.76,3.2,0.15,1.01
2013-02-18 00:44:53,11.08,3.96,0.62,1.04
2013-02-18 00:44:58,11.21,3.04,0.52,1.48
2013-02-18 00:44:59,11.51,3.52,0.02,1.25
2013-02-18 00:45:04,11.83,3.44,0.09,1.16
2013-02-18 00:45:05,11.41,3.43,0.51,1.3900000000000001
2013-02-18 00:45:11,11.04,3.24,0.07,1.06
2013-02-18 00:45:17,11.64,3.14,0.17,1.07
2013-02-18 00:45:23,11.65,3.29,0.21,1.18
2013-02-18 00:45:29,11.17,3.8,0.95,1.34
2013-02-18 00:45:30,11.83,3.69,0.29,1.3900000000000001
2013-02-18 00:45:35,11.13,3.7199999999999998,0.15,1.78
2013-02-18 00:45:36,11.75,3.24,0.2,1.7
2013-02-18 00:45:41,11.12,3.68,0.33,1.43
2013-02-18 00:45:42,11.14,3.4699999999999998,0.12,1.0
2013-02-18 00:45:48,12.35,3.12,0.19,1.99
2013-02-18 00:45:54,11.03,3.88,1.71,1.4
2013-02-18 00:46:00,11.12,3.69,0.04,1.3
2013-02-18 00:46:06,11.35,3.58,0.78,1.2
2013-02-18 00:46:07,11.92,3.39,0.64,1.25
2013-02-18 00:46:12,11.56,3.24,0.55,1.9
2013-02-18 00:46:13,11.13,4.09,0.26,1.47
2013-02-18 00:46:18,11.55,3.22,0.22,1.09
2013-02-18 00:46:19,12.29,3.34,0.4,1.13
2013-02-18 00:46:25,11.03,3.43,0.42,1.6
2013-02-18 00:46:31,11.01,3.24,0.31,1.35
2013-02-18 00:46:37,11.01,3.06,0.14,1.03
2013-02-18 00:46:43,11.1,3.09,0.18,1.87
2013-02-18 00:46:44,11.07,3.15,0.58,1.32
2013-02-18 00:46:49,11.29,3.38,0.78,1.6800000000000002
2013-02-18 00:46:50,11.27,3.59,0.87,1.09
2013-02-18 00:46:55,11.02,3.66,0.05,1.87
2013-02-18 00:46:56,11.27,3.5300000000000002,0.53,1.18
2013-02-18 00:47:02,11.36,3.49,0.02,1.45
2013-02-18 00:47:08,11.05,3.37,0.43,1.37
2013-02-18 00:47:14,11.13,3.5300000000000002,0.08,1.0
2013-02-18 00:47:20,11.75,3.32,0.78,2.04
2013-02-18 00:47:21,12.33,3.05,0.71,1.23
2013-02-18 00:47:26,11.55,3.14,0.28,1.52
2013-02-18 00:47:27,11.62,3.33,0.39,1.05
2013-02-18 00:47:32,12.04,3.08,0.63,1.32
2013-02-18 00:47:33,11.17,3.14,0.22,1.09
2013-02-18 00:47:39,11.19,3.08,0.11,1.02
2013-02-18 00:47:45,11.7,3.43,0.74,2.15
2013-02-18 00:47:51,11.39,3.51,0.27,1.47
2013-02-18 00:47:52,11.56,3.43,0.08,2.1100000000000003
2013-02-18 00:47:57,11.88,3.13,0.06,1.69
2013-02-18 00:47:58,11.47,3.31,0.17,1.1
2013-02-18 00:48:03,11.64,3.12,0.31,1.24
2013-02-18 00:48:04,11.36,3.01,0.15,1.69
2013-02-18 00:48:10,11.56,3.51,0.68,1.08
2013-02-18 00:48:16,11.26,3.02,0.45,1.01
2013-02-18 00:48:22,11.24,3.18,0.06,1.51
2013-02-18 00:48:28,11.61,3.34,0.17,1.31
2013-02-18 00:48:29,11.36,3.1,0.32,1.8599999999999999
2013-02-18 00:48:34,11.12,3.68,0.23,1.37
2013-02-18 00:48:35,11.19,4.0,0.21,1.3
2013-02-18 00:48:41,11.36,3.14,0.21,1.6600000000000001
2013-02-18 00:48:47,11.22,3.26,0.99,1.04
2013-02-18 00:48:53,11.18,3.17,0.58,1.02
2013-02-18 00:48:59,11.58,3.36,0.75,1.03
2013-02-18 00:49:00,11.54,3.46,0.29,1.29
2013-02-18 00:49:05,11.31,3.32,0.19,1.43
2013-02-18 00:49:06,11.3,3.15,0.17,1.16
2013-02-18 00:49:12,11.15,3.38,0.9,1.15
2013-02-18 00:49:18,11.16,4.1,0.67,1.5699999999999998
2013-02-18 00:49:24,11.63,3.54,0.11,1.43
2013-02-18 00:49:25,11.46,3.45,0.51,1.34
2013-02-18 00:49:30,11.09,3.48,0.19,1.37
2013-02-18 00:49:31,11.26,3.13,0.29,1.03
2013-02-18 00:49:36,11.52,3.25,0.08,1.37
2013-02-18 00:49:37,11.35,3.71,0.36,1.28
2013-02-18 00:49:43,11.7,3.66,0.54,1.21
2013-02-18 00:49:49,11.78,3.7800000000000002,0.15,1.38
2013-02-18 00:49:55,11.3,3.36,0.63,1.07
2013-02-18 00:50:01,11.64,3.75,0.01,1.34
2013-02-18 00:50:02,11.88,3.04,0.74,1.15
2013-02-18 00:50:07,12.04,3.37,0.91,1.34
2013-02-18 00:50:08,11.85,3.92,0.17,1.11
2013-02-18 00:50:13,11.11,3.95,0.49,1.23
2013-02-18 00:50:14,11.05,3.13,0.81,1.12
2013-02-18 00:50:20,11.27,3.83,0.63,1.12
2013-02-18 00:50:26,11.2,3.32,0.26,1.58
2013-02-18 00:50:32,11.02,3.84,0.07,1.55
2013-02-18 00:50:33,11.55,3.41,0.22,1.3
2013-02-18 00:50:38,11.06,3.14,0.09,1.7
2013-02-18 00:50:39,11.08,3.12,0.67,1.08
2013-02-18 00:50:44,11.18,3.87,0.79,1.58
2013-02-18 00:50:45,11.03,3.31,0.65,1.35
2013-02-18 00:50:51,11.15,3.63,0.25,1.65
2013-02-18 00:50:57,11.86,3.3,0.19,1.6
2013-02-18 00:51:03,11.67,3.6,0.0,1.27
2013-02-18 00:51:09,11.37,3.19,0.44,1.65
2013-02-18 00:51:10,11.09,4.01,0.52,1.26
2013-02-18 00:51:15,11.09,4.01,0.36,1.1
2013-02-18 00:51:16,11.01,3.1,0.38,1.55
2013-02-18 00:51:21,11.17,3.13,0.48,1.18
2013-02-18 00:51:22,11.27,3.68,0.93,1.37
2013-02-18 00:51:28,11.39,3.54,0.2,2.65
2013-02-18 00:51:34,11.1,4.01,0.98,1.22
2013-02-18 00:51:40,11.49,3.84,1.14,1.06
2013-02-18 00:51:46,11.2,3.24,0.0,1.48
2013-02-18 00:51:47,11.85,3.27,0.14,1.73
2013-02-18 00:51:52,11.51,3.39,0.02,1.07
2013-02-18 00:51:53,11.24,3.09,0.85,1.04
2013-02-18 00:51:58,11.13,3.27,0.21,1.58
2013-02-18 00:51:59,11.49,3.0,0.14,1.34
2013-02-18 00:52:04,11.83,3.22,0.38,1.34
2013-02-18 00:52:05,11.51,3.05,0.34,1.16
2013-02-18 00:52:11,11.92,3.65,0.87,1.3900000000000001
2013-02-18 00:52:17,11.64,3.22,0.2,1.15
2013-02-18 00:52:23,11.31,3.23,0.21,1.2
2013-02-18 00:52:24,11.01,3.1,0.04,2.06
2013-02-18 00:52:29,11.26,3.1,0.07,1.58
2013-02-18 00:52:30,11.36,3.4,0.52,1.5899999999999999
2013-02-18 00:52:35,11.09,3.34,0.45,1.05
2013-02-18 00:52:36,11.38,3.12,0.07,1.55
2013-02-18 00:52:42,11.31,3.42,0.22,1.3
2013-02-18 00:52:48,11.7,3.04,0.4,1.88
2013-02-18 00:52:54,11.46,3.12,0.1,1.19
2013-02-18 00:53:00,11.68,3.33,0.83,1.27
2013-02-18 00:53:01,11.49,3.84,0.48,1.95
2013-02-18 00:53:06,11.53,3.12,0.16,1.1
2013-02-18 00:53:07,11.47,3.51,0.34,1.69
2013-02-18 00:53:13,12.32,3.18,0.3,1.34
2013-02-18 00:53:19,11.25,3.34,0.19,1.43
2013-02-18 00:53:25,11.09,3.83,0.29,1.33
2013-02-18 00:53:31,11.43,3.22,0.08,1.3599999999999999
2013-02-18 00:53:32,11.35,3.07,0.36,1.28
2013-02-18 00:53:37,11.29,3.33,0.38,1.58
2013-02-18 00:53:38,11.06,3.27,0.88,1.22
2013-02-18 00:53:43,12.28,3.24,0.04,1.11
2013-02-18 00:53:44,11.05,3.2800000000000002,0.17,1.08
2013-02-18 00:53:50,11.57,3.39,0.13,1.26
2013-02-18 00:53:56,11.35,3.36,0.05,1.12
2013-02-18 00:54:02,11.02,3.22,0.36,1.09
2013-02-18 00:54:03,11.89,3.0,0.16,1.09
2013-02-18 00:54:08,11.31,3.29,1.02,1.0
2013-02-18 00:54:09,11.91,4.0600000000000005,0.65,1.02
2013-02-18 00:54:14,11.35,3.37,0.16,1.24
2013-02-18 00:54:15,11.28,3.6,0.22,1.18
2013-02-18 00:54:20,11.32,3.62,0.51,1.18
2013-02-18 00:54:21,11.49,3.34,0.15,1.04
2013-02-18 00:54:27,11.31,4.49,0.13,1.22
2013-02-18 00:54:33,11.79,3.7,0.26,1.41
2013-02-18 00:54:39,11.36,3.39,0.55,1.45
2013-02-18 00:54:45,11.12,3.63,0.03,1.33
2013-02-18 00:54:46,11.04,3.45,0.1,1.1
2013-02-18 00:54:51,11.31,3.1,0.24,1.62
2013-02-18 00:54:52,11.09,3.25,0.45,1.45
2013-02-18 00:54:57,11.67,3.4,0.11,1.34
2013-02-18 00:54:58,11.19,3.54,0.38,2.06
2013-02-18 00:55:04,11.31,3.05,0.02,1.55
2013-02-18 00:55:10,11.28,3.42,0.34,1.8
2013-02-18 00:55:16,11.54,3.69,0.13,1.42
2013-02-18 00:55:17,11.42,3.05,0.01,1.3599999999999999
2013-02-18 00:55:22,11.23,3.04,0.84,1.92
2013-02-18 00:55:23,11.04,3.24,0.51,1.8599999999999999
2013-02-18 00:55:29,11.83,4.37,0.14,1.01
2013-02-18 00:55:35,11.21,3.67,0.68,1.55
2013-02-18 00:55:41,11.1,3.17,0.16,1.1
2013-02-18 00:55:42,11.14,3.31,0.48,1.6800000000000002
2013-02-18 00:55:47,11.64,3.49,0.74,1.33
2013-02-18 00:55:48,11.54,3.22,0.42,1.76
2013-02-18 00:55:54,11.53,3.4,0.33,1.53
2013-02-18 00:56:00,11.02,3.73,0.05,1.12
2013-02-18 00:56:01,11.34,3.32,0.64,1.13
2013-02-18 00:56:06,11.01,3.86,0.68,1.24
2013-02-18 00:56:12,11.01,3.02,0.16,1.02
2013-02-18 00:56:17,11.47,3.11,0.8,1.44
2013-02-18 00:56:18,11.26,3.09,0.21,1.58
2013-02-18 00:56:23,11.05,4.3100000000000005,0.84,1.26
2013-02-18 00:56:24,11.23,3.33,0.51,1.67
2013-02-18 00:56:29,11.22,3.95,0.04,1.6
2013-02-18 00:56:30,11.15,3.1,0.29,1.24
2013-02-18 00:56:35,11.11,3.42,0.02,1.02
2013-02-18 00:56:36,11.24,3.05,0.24,1.03
2013-02-18 00:56:41,11.63,3.33,0.74,1.92
2013-02-18 00:56:42,11.45,3.29,0.32,1.9300000000000002
2013-02-18 00:56:47,11.09,3.85,0.59,1.21
2013-02-18 00:56:48,11.22,3.38,0.05,1.56
2013-02-18 00:56:53,11.72,3.65,0.25,1.28
2013-02-18 00:56:54,11.1,3.19,1.6,1.5699999999999998
2013-02-18 00:56:59,11.52,3.25,0.61,1.26
2013-02-18 00:57:00,11.74,3.25,0.33,1.83
2013-02-18 00:57:05,11.13,3.7199999999999998,0.04,2.04
2013-02-18 00:57:06,11.44,3.24,0.16,1.7
2013-02-18 00:57:11,11.04,3.19,0.49,1.3
2013-02-18 00:57:12,11.53,3.32,0.7,1.02
2013-02-18 00:57:17,11.26,3.19,0.55,1.11
2013-02-18 00:57:18,11.7,3.13,0.35,1.25
2013-02-18 00:57:23,12.15,3.62,1.22,1.73
2013-02-18 00:57:24,11.18,3.15,0.69,1.08
2013-02-18 00:57:29,11.22,3.87,0.02,2.0700000000000003
2013-02-18 00:57:30,11.73,3.67,0.44,1.05
2013-02-18 00:57:35,11.79,3.58,0.85,1.32
2013-02-18 00:57:36,11.26,3.83,0.34,1.3
2013-02-18 00:57:41,11.21,3.2800000000000002,0.31,1.47
2013-02-18 00:57:42,11.14,3.68,0.89,1.03
2013-02-18 00:57:47,11.67,3.52,0.39,1.45
2013-02-18 00:57:48,11.46,3.05,0.2,1.04
2013-02-18 00:57:53,11.5,3.04,0.21,2.01
2013-02-18 00:57:54,11.38,3.13,0.25,1.1400000000000001
2013-02-18 00:57:59,11.02,3.14,0.43,1.9300000000000002
2013-02-18 00:58:00,11.12,3.2,0.07,1.29
2013-02-18 00:58:05,11.78,3.22,0.55,2.13
2013-02-18 00:58:06,11.5,3.03,0.99,1.07
2013-02-18 00:58:11,11.49,3.2,0.23,1.75
2013-02-18 00:58:12,11.11,3.7199999999999998,0.67,1.6800000000000002
2013-02-18 00:58:16,11.02,3.1,0.07,1.48
2013-02-18 00:58:18,11.34,3.01,0.42,1.13
2013-02-18 00:58:22,11.56,3.09,0.53,1.8599999999999999
2013-02-18 00:58:24,11.19,3.21,0.4,1.15
2013-02-18 00:58:29,11.08,3.1,0.2,1.15
2013-02-18 00:58:30,11.25,3.42,1.33,1.25
2013-02-18 00:58:35,11.14,3.09,0.02,1.33
2013-02-18 00:58:36,12.23,3.23,0.07,1.27
2013-02-18 00:58:41,11.32,3.31,1.04,1.13
2013-02-18 00:58:42,11.27,3.39,0.35,1.9300000000000002
2013-02-18 00:58:48,11.31,3.67,0.17,1.29
2013-02-18 00:58:54,11.28,3.25,0.6,1.78
2013-02-18 00:59:00,11.32,3.08,0.43,1.6800000000000002
2013-02-18 00:59:06,11.59,3.11,0.22,1.01
2013-02-18 00:59:12,11.71,3.39,0.26,1.31
2013-02-18 00:59:13,11.29,3.13,0.19,1.11
2013-02-18 00:59:18,11.42,3.02,0.27,1.2
2013-02-18 00:59:19,11.24,3.03,0.55,1.58
2013-02-18 00:59:24,11.28,3.26,0.16,1.8399999999999999
2013-02-18 00:59:25,11.32,3.09,0.82,1.3599999999999999
2013-02-18 00:59:31,11.1,3.43,0.2,1.26
2013-02-18 00:59:37,11.76,3.13,0.55,2.1100000000000003
2013-02-18 00:59:43,11.77,3.6,0.24,1.46
2013-02-18 00:59:44,11.9,3.01,0.37,2.1100000000000003
2013-02-18 00:59:49,11.31,3.02,0.79,1.51
2013-02-18 00:59:50,11.19,3.11,0.25,1.6
2013-02-18 00:59:55,11.14,3.61,1.06,1.58
2013-02-18 00:59:56,11.17,3.01,0.36,1.21
2013-02-18 01:00:02,11.33,3.38,0.63,1.56
2013-02-18 01:00:08,12.01,3.11,0.3,1.19
2013-02-18 01:00:14,11.09,3.52,0.23,1.08
2013-02-18 01:00:20,11.4,4.07,0.27,1.42
2013-02-18 01:00:21,11.69,3.5,0.58,1.5
2013-02-18 01:00:26,11.37,3.15,0.18,1.21
2013-02-18 01:00:27,11.02,3.19,0.14,1.53
2013-02-18 01:00:32,11.9,3.59,0.76,1.9
2013-02-18 01:00:33,11.26,3.42,0.48,1.13
2013-02-18 01:00:39,11.11,3.17,0.48,1.88
2013-02-18 01:00:45,11.01,3.92,0.69,1.08
2013-02-18 01:00:51,11.59,3.4,0.35,1.09
2013-02-18 01:00:57,12.26,3.18,0.08,1.15
2013-02-18 01:00:58,11.27,3.59,0.29,1.6800000000000002
2013-02-18 01:01:03,11.24,3.03,0.39,1.07
2013-02-18 01:01:04,11.52,3.52,0.28,1.5899999999999999
2013-02-18 01:01:09,11.34,3.64,0.55,1.5899999999999999
2013-02-18 01:01:10,11.92,3.5300000000000002,0.07,1.75
2013-02-18 01:01:16,11.29,3.14,0.73,1.65
2013-02-18 01:01:22,11.18,3.24,0.18,1.07
2013-02-18 01:01:28,11.3,3.2,0.1,1.54
2013-02-18 01:01:34,11.55,3.83,1.12,1.03
2013-02-18 01:01:35,11.41,3.6,0.02,1.11
2013-02-18 01:01:40,11.25,3.2,0.33,1.63
2013-02-18 01:01:41,11.53,3.38,0.91,1.6400000000000001
2013-02-18 01:01:46,11.58,3.21,0.38,1.51
2013-02-18 01:01:47,11.69,4.4,0.41,1.35
2013-02-18 01:01:53,11.32,4.15,0.52,1.19
2013-02-18 01:01:59,11.08,3.08,0.89,1.2
2013-02-18 01:02:05,11.07,3.27,1.15,1.29
2013-02-18 01:02:06,11.6,3.4699999999999998,1.32,1.27
2013-02-18 01:02:11,11.41,3.06,0.18,1.16
2013-02-18 01:02:12,11.18,3.25,0.66,1.27
2013-02-18 01:02:17,11.2,3.21,0.45,1.26
2013-02-18 01:02:18,11.01,3.34,0.25,1.4
2013-02-18 01:02:24,11.64,3.5,0.23,1.32
2013-02-18 01:02:30,11.1,3.46,0.66,1.1400000000000001
2013-02-18 01:02:36,11.02,3.37,0.26,1.4
2013-02-18 01:02:42,11.68,3.43,1.08,1.3599999999999999
2013-02-18 01:02:43,11.37,3.77,0.12,1.54
2013-02-18 01:02:48,11.32,3.8,0.52,1.1
2013-02-18 01:02:49,12.08,3.19,0.14,2.2
2013-02-18 01:02:54,11.15,3.35,0.79,1.31
2013-02-18 01:02:55,11.11,3.34,1.1,1.45
2013-02-18 01:03:00,11.12,3.48,0.81,1.6
2013-02-18 01:03:01,11.79,3.43,0.41,1.44
2013-02-18 01:03:07,11.05,3.08,0.29,1.05
2013-02-18 01:03:13,11.14,3.33,0.09,1.23
2013-02-18 01:03:19,11.3,3.21,0.09,1.29
2013-02-18 01:03:20,11.09,3.8,0.45,1.1
2013-02-18 01:03:25,11.22,3.56,0.15,1.28
2013-02-18 01:03:26,11.1,3.29,0.45,1.41
2013-02-18 01:03:31,11.54,3.38,0.26,1.31
2013-02-18 01:03:32,11.51,3.37,0.35,1.98
2013-02-18 01:03:38,11.07,3.5,0.11,1.58
2013-02-18 01:03:44,11.35,3.79,0.01,2.23
2013-02-18 01:03:50,11.6,3.68,0.35,1.43
2013-02-18 01:03:51,11.76,3.13,0.18,1.97
2013-02-18 01:03:56,11.28,3.46,0.52,1.23
2013-02-18 01:03:57,11.19,3.37,0.48,1.07
2013-02-18 01:04:02,11.78,3.16,0.21,1.37
2013-02-18 01:04:03,11.03,3.05,0.81,1.23
2013-02-18 01:04:09,11.28,3.14,0.38,1.6800000000000002
2013-02-18 01:04:15,11.94,3.63,0.14,1.56
2013-02-18 01:04:16,11.72,3.56,0.3,1.31
2013-02-18 01:04:21,12.1,3.36,0.26,1.22
